tweet id,time of tweet,user id,user name,text
1450000000000000000,2021-10-18,1.29e+18,poyrazhuso,"BillyMk Why ATA Automata 
Automata  
crypto 
coin
CoinMarketCap 
coindesk 
Binance     
Coinbase 
ElonMusk 
EylemCulculoglu 
altugisler 
VitalikButerin 
AutomataNetwork 
CryptoMichNL 
MMCrypto 
czbinance 
TheCryptoLark 
bugrasukas 
scottmelker"
1450000000000000000,2021-10-18,1.29e+18,poyrazhuso,"NorthmanTrader Why ATA Automata 
Automata  
crypto 
coin
CoinMarketCap 
coindesk 
Binance     
Coinbase 
ElonMusk 
EylemCulculoglu 
altugisler 
VitalikButerin 
AutomataNetwork 
CryptoMichNL 
MMCrypto 
czbinance 
TheCryptoLark 
bugrasukas 
scottmelker"
1450000000000000000,2021-10-18,1.29e+18,poyrazhuso,"EylemCulculoglu Why ATA Automata 
Automata  
crypto 
coin
CoinMarketCap 
coindesk 
Binance     
Coinbase 
ElonMusk 
EylemCulculoglu 
altugisler 
VitalikButerin 
AutomataNetwork 
CryptoMichNL 
MMCrypto 
czbinance 
TheCryptoLark 
bugrasukas 
scottmelker"
1450000000000000000,2021-10-18,1.29e+18,poyrazhuso,"TrueCrypto Why ATA Automata 
Automata  
crypto 
coin
CoinMarketCap 
coindesk 
Binance     
Coinbase 
ElonMusk 
EylemCulculoglu 
altugisler 
VitalikButerin 
AutomataNetwork 
CryptoMichNL 
MMCrypto 
czbinance 
TheCryptoLark 
bugrasukas 
scottmelker"
1450000000000000000,2021-10-18,1.29e+18,poyrazhuso,"NeuroSkeptic Why ATA Automata 
Automata  
crypto 
coin
CoinMarketCap 
coindesk 
Binance     
Coinbase 
ElonMusk 
EylemCulculoglu 
altugisler 
VitalikButerin 
AutomataNetwork 
CryptoMichNL 
MMCrypto 
czbinance 
TheCryptoLark 
bugrasukas 
scottmelker"
1450000000000000000,2021-10-18,1.29e+18,poyrazhuso,"CryptoNewton Why ATA Automata 
Automata  
crypto 
coin
CoinMarketCap 
coindesk 
Binance     
Coinbase 
ElonMusk 
EylemCulculoglu 
altugisler 
VitalikButerin 
AutomataNetwork 
CryptoMichNL 
MMCrypto 
czbinance 
TheCryptoLark 
bugrasukas 
scottmelker"
1450000000000000000,2021-10-18,1.29e+18,poyrazhuso,"intotheblock rektcapital scottmelker TheCryptoLark coinbureau Cointelegraph CryptoSlate Why ATA Automata 
Automata  
crypto 
coin
CoinMarketCap 
coindesk 
Binance     
Coinbase 
ElonMusk 
EylemCulculoglu 
altugisler 
VitalikButerin 
AutomataNetwork 
CryptoMichNL 
MMCrypto 
czbinance 
TheCryptoLark 
bugrasukas 
scottmelker"
1450000000000000000,2021-10-18,1.29e+18,poyrazhuso,"TrustWallet Why ATA Automata 
Automata  
crypto 
coin
CoinMarketCap 
coindesk 
Binance     
Coinbase 
ElonMusk 
EylemCulculoglu 
altugisler 
VitalikButerin 
AutomataNetwork 
CryptoMichNL 
MMCrypto 
czbinance 
TheCryptoLark 
bugrasukas 
scottmelker"
1450000000000000000,2021-10-18,1.29e+18,poyrazhuso,"zilliqa NIP Why ATA Automata 
Automata  
crypto 
coin
CoinMarketCap 
coindesk 
Binance     
Coinbase 
ElonMusk 
EylemCulculoglu 
altugisler 
VitalikButerin 
AutomataNetwork 
CryptoMichNL 
MMCrypto 
czbinance 
TheCryptoLark 
bugrasukas 
scottmelker"
1450000000000000000,2021-10-18,1.42e+18,HBARbro1,CoinDesk circlepay hedera IanAllison  course ’  hedera ‼️ HBAR HBAR hedera coindesk love 👌🤝🪐💚🌿
